,TOKEN,POS
165510,计,NOUN
165511,丈,NOUN
165512,数,NOUN
165513,揣,VERB
165514,高,VERB
165515,卑,VERB
165516,度,VERB
165517,厚,VERB
165518,薄,VERB
165519,仞,NOUN
165520,沟,NOUN
165521,恤,VERB
165522,物,NOUN
165523,土,NOUN
165524,方,NOUN
165525,议,NOUN
165526,远,NOUN
165527,迩,NOUN
165528,量,VERB
165529,事,NOUN
165530,期,NOUN
165531,计,NOUN
165532,徒,NOUN
165533,庸,VERB
165534,虑,NOUN
165535,材,NOUN
165536,用,VERB
165537,书,NOUN
165538,餱,NOUN
165539,粮,NOUN
165540,以,ADV
165541,令,VERB
165542,役,VERB
165543,于,ADP
165544,诸,NOUN
165545,侯,NOUN
165546,属,NOUN
165547,役,NOUN
165548,赋,NOUN
165549,丈,NOUN
165550,书,NOUN
165551,以,ADV
165552,授,VERB
165553,帅,NOUN
165554,而,CCONJ
165555,效,VERB
165556,诸,NOUN
165557,刘,NOUN
165558,子,NOUN
165559,韩,PROPN
165560,简子,PROPN
165561,临,VERB
165562,之,PRON
165563,以,VERB
165564,为,PRON
165565,成,VERB
165566,命,NOUN
165567,十二,NUM
165568,月,NOUN
165569,公,NOUN
165570,疾,NOUN
165571,遍,VERB
165572,赐,NOUN
165573,大,VERB
165574,夫,NOUN
165575,大,VERB
165576,夫,NOUN
165577,不,ADV
165578,受,VERB
165579,赐,NOUN
165580,子,NOUN
165581,家,NOUN
165582,子,NOUN
165583,双,NOUN
165584,琥,NOUN
165585,一,NUM
165586,环,NOUN
165587,一,NUM
165588,璧,NOUN
165589,轻,NOUN
165590,服,NOUN
165591,受,VERB
165592,之,PRON
165593,大,VERB
165594,夫,NOUN
165595,皆,ADV
165596,受,VERB
165597,其,PRON
165598,赐,NOUN
165599,己,PRON
165600,未,ADV
165601,公,NOUN
165602,薨,VERB
165603,子,NOUN
165604,家,NOUN
165605,子,NOUN
165606,反,VERB
165607,赐,NOUN
165608,于,ADP
165609,府,NOUN
165610,人,NOUN
165611,曰,VERB
165612,吾,PRON
165613,不,ADV
165614,敢,AUX
165615,逆,VERB
165616,君,NOUN
165617,命,NOUN
165618,也,PART
165619,大,VERB
165620,夫,NOUN
165621,皆,ADV
165622,反,VERB
165623,其,PRON
165624,赐,NOUN
165625,书,VERB
165626,曰,VERB
165627,公,NOUN
165628,薨,VERB
165629,于,ADP
165630,乾,PROPN
165631,侯,NOUN
165632,言,NOUN
165633,失,VERB
165634,其,PRON
165635,所,NOUN
165636,也,PART
165637,赵,NOUN
165638,简,NOUN
165639,子,NOUN
165640,问,VERB
165641,于,ADP
165642,史,NOUN
165643,墨,PROPN
165644,曰,VERB
165645,季,PROPN
165646,氏,NOUN
165647,出,VERB
165648,其,PRON
165649,君,NOUN
165650,而,CCONJ
165651,民,NOUN
165652,服,VERB
165653,焉,PART
165654,诸,NOUN
165655,侯,NOUN
165656,与,VERB
165657,之,PRON
165658,君,NOUN
165659,死,VERB
165660,于,ADP
165661,外,NOUN
165662,而,CCONJ
165663,莫,ADV
165664,之,PRON
165665,或,ADV
165666,罪,NOUN
165667,也,PART
165668,对,PROPN
165669,曰,VERB
165670,物,NOUN
165671,生,NOUN
165672,有,VERB
165673,两,NOUN
165674,有,VERB
165675,三,NUM
165676,有,ADP
165677,五,NUM
165678,有,ADP
165679,陪,VERB
165680,贰,NOUN
165681,故,ADV
165682,天,NOUN
165683,有,VERB
165684,三,NUM
165685,辰,NOUN
165686,地,NOUN
165687,有,VERB
165688,五,NUM
165689,行,NOUN
165690,体,NOUN
165691,有,VERB
165692,左,NOUN
165693,右,NOUN
165694,各,ADV
165695,有,VERB
165696,妃,NOUN
165697,耦,VERB
165698,王,NOUN
165699,有,VERB
165700,公,NOUN
165701,诸,NOUN
165702,侯,NOUN
165703,有,VERB
165704,卿,NOUN
165705,皆,ADV
165706,有,VERB
165707,贰,NOUN
165708,也,PART
165709,天,NOUN
165710,生,NOUN
165711,季,PROPN
165712,氏,NOUN
165713,以,VERB
165714,贰,NOUN
165715,鲁,NOUN
165716,侯,NOUN
165717,为,SCONJ
165718,日,NOUN
165719,久,VERB
165720,矣,PART
165721,民,NOUN
165722,之,SCONJ
165723,服,VERB
165724,焉,PART
165725,不,ADV
165726,亦,ADV
165727,宜,VERB
165728,乎,PART
165729,鲁,PROPN
165730,君,NOUN
165731,世,NOUN
165732,従,NOUN
165733,其,PRON
165734,失,VERB
165735,季,PROPN
165736,氏,NOUN
165737,世,NOUN
165738,修,VERB
165739,其,PRON
165740,勤,VERB
165741,民,NOUN
165742,忘,VERB
165743,君,NOUN
165744,矣,PART
165745,虽,ADV
165746,死,VERB
165747,于,ADP
165748,外,NOUN
165749,其,PRON
165750,谁,NOUN
165751,矜,VERB
165752,之,SCONJ
165753,社,NOUN
165754,稷,NOUN
165755,无,NOUN
165756,常,ADV
165757,奉,VERB
165758,君,NOUN
165759,臣,NOUN
165760,无,NOUN
165761,常,NOUN
165762,位,NOUN
165763,自,ADP
165764,古,NOUN
165765,以,ADV
165766,然,VERB
165767,故,ADV
165768,《,NOUN
165769,诗,NOUN
165770,》,NOUN
165771,曰,VERB
165772,‘,NOUN
165773,高,VERB
165774,岸,NOUN
165775,为,NOUN
165776,谷,NOUN
165777,深,VERB
165778,谷,NOUN
165779,为陵,PROPN
165780,’,NOUN
165781,三,NUM
165782,后,NOUN
165783,之,SCONJ
165784,姓,NOUN
165785,于,PART
165786,今,NOUN
165787,为,ADV
165788,庶,VERB
165789,王,NOUN
165790,所,PART
165791,知,VERB
165792,也,PART
165793,在,VERB
165794,《,NOUN
165795,易,VERB
165796,》,NOUN
165797,卦,NOUN
165798,雷,NOUN
165799,乘,VERB
165800,《,NOUN
165801,乾,VERB
165802,》,NOUN
165803,曰,VERB
165804,《,NOUN
165805,大,VERB
165806,壮,NOUN
165807,》,NOUN
165808,天,NOUN
165809,之,SCONJ
165810,道,NOUN
165811,也,PART
165812,昔,NOUN
165813,成,PROPN
165814,季友,PROPN
165815,桓,PROPN
165816,之,SCONJ
165817,季,NOUN
165818,也,PART
165819,文,PROPN
165820,姜,PROPN
165821,之,SCONJ
165822,爱,NOUN
165823,子,NOUN
165824,也,PART
165825,始,ADV
165826,震,VERB
165827,而,CCONJ
165828,卜,VERB
165829,卜,VERB
165830,人,NOUN
165831,谒,VERB
165832,之,PRON
165833,曰,VERB
165834,‘,NOUN
165835,生,NOUN
165836,有,VERB
165837,嘉,VERB
165838,闻,NOUN
165839,其,PRON
165840,名,NOUN
165841,曰,VERB
165842,友,NOUN
165843,为,NOUN
165844,公,NOUN
165845,室,NOUN
165846,辅,NOUN
165847,’,NOUN
165848,及,ADP
165849,生,NOUN
165850,如,VERB
165851,卜,VERB
165852,人,NOUN
165853,之,SCONJ
165854,言,NOUN
165855,有,VERB
165856,文,NOUN
165857,在,VERB
165858,其,PRON
165859,手,NOUN
165860,曰,VERB
165861,‘,NOUN
165862,友,NOUN
165863,’,NOUN
165864,遂,ADV
165865,以,ADV
165866,名,VERB
165867,之,PRON
165868,既,ADV
165869,而,CCONJ
165870,有,VERB
165871,大,VERB
165872,功,NOUN
165873,于,ADP
165874,鲁,NOUN
165875,受,VERB
165876,费,NOUN
165877,以,ADV
165878,为,VERB
165879,上,NOUN
165880,卿,NOUN
165881,至,VERB
165882,于,ADP
165883,文子,PROPN
165884,武子,PROPN
165885,世,NOUN
165886,增,VERB
165887,其,PRON
165888,业,NOUN
165889,不,ADV
165890,废,VERB
165891,旧,NOUN
165892,绩,NOUN
165893,鲁,NOUN
165894,文,PROPN
165895,公,NOUN
165896,薨,VERB
165897,而,CCONJ
165898,东,VERB
165899,门,NOUN
165900,遂,ADV
165901,杀,VERB
165902,适,PROPN
165903,立,VERB
165904,庶,VERB
165905,鲁,NOUN
165906,君于,NOUN
165907,是,PRON
165908,乎,PART
165909,失,VERB
165910,国,NOUN
165911,政,NOUN
165912,在,VERB
165913,季,PROPN
165914,氏,NOUN
165915,于,ADP
165916,此,PRON
165917,君,NOUN
165918,也,PART
165919,四,NUM
165920,公,NOUN
165921,矣,PART
165922,民,NOUN
165923,不,ADV
165924,知,VERB
165925,君,NOUN
165926,何,PRON
165927,以,VERB
165928,得,VERB
165929,国,NOUN
165930,是,PRON
165931,以,VERB
165932,为,NOUN
165933,君,NOUN
165934,慎,VERB
165935,器,NOUN
165936,与,VERB
165937,名,NOUN
165938,不,ADV
165939,可,AUX
165940,以,VERB
165941,假,VERB
165942,人,NOUN
165943,定,VERB
165944,公元,PROPN
165945,年,NOUN
165946,十五,NUM
165947,年,NOUN
165948,定,PROPN
165949,公,NOUN
165950,元,NOUN
165951,年,NOUN
165952,【,NUM
165953,经】,NOUN
165954,元,NOUN
165955,年,NOUN
165956,春,NOUN
165957,王,NOUN
165958,三,NUM
165959,月,NOUN
165960,晋,PROPN
165961,人,NOUN
165962,执,VERB
165963,宋,PROPN
165964,仲,PROPN
165965,几,NOUN
165966,于,ADP
165967,京师,PROPN
165968,夏,NOUN
165969,六,NUM
165970,月,NOUN
165971,癸亥,NUM
165972,公,NOUN
165973,之,SCONJ
165974,丧,NOUN
165975,至,VERB
165976,自,ADP
165977,乾侯,NOUN
165978,戊辰,NUM
165979,公,NOUN
165980,即,VERB
165981,位,NOUN
165982,秋,NOUN
165983,七,NUM
165984,月,NOUN
165985,癸巳,NUM
165986,葬,VERB
165987,我,PRON
165988,君,NOUN
165989,昭,PROPN
165990,公,NOUN
165991,九,NUM
165992,月,NOUN
165993,大,VERB
165994,雩,NOUN
165995,立,VERB
165996,炀,NOUN
165997,宫,NOUN
165998,冬,NOUN
165999,十,NUM
166000,月,NOUN
166001,陨,NOUN
166002,霜,NOUN
166003,杀,NOUN
166004,菽,NOUN
166005,【,NUM
166006,传】,NOUN
166007,元,NOUN
166008,年,NOUN
166009,春,NOUN
166010,王,NOUN
166011,正,VERB
166012,月,NOUN
166013,辛巳,NUM
166014,晋,PROPN
166015,魏,PROPN
166016,舒,PROPN
166017,合,VERB
166018,诸,NOUN
166019,侯,NOUN
166020,之,SCONJ
166021,大,VERB
166022,夫,NOUN
166023,于,ADP
166024,狄泉,PROPN
166025,将,ADV
166026,以,VERB
166027,城,NOUN
166028,成,VERB
166029,周,PROPN
166030,魏,PROPN
166031,子,NOUN
166032,莅,VERB
166033,政,NOUN
166034,卫,NOUN
166035,彪,PROPN
166036,傒,ADV
166037,曰,VERB
166038,将,ADV
166039,建,VERB
166040,天,NOUN
166041,子,NOUN
166042,而,CCONJ
166043,易,VERB
166044,位,NOUN
166045,以,ADV
166046,令,VERB
166047,非,ADV
166048,义,NOUN
166049,也,PART
166050,大,VERB
166051,事,NOUN
166052,奸,VERB
166053,义,NOUN
166054,必,ADV
166055,有,VERB
166056,大,ADV
166057,咎,VERB
166058,晋,NOUN
166059,不,ADV
166060,失,VERB
166061,诸,NOUN
166062,侯,NOUN
166063,魏子,PROPN
166064,其,PART
166065,不,ADV
166066,免,VERB
166067,乎,PART
166068,是,PRON
166069,行,VERB
166070,也,PART
166071,魏,PROPN
166072,献,NOUN
166073,子,NOUN
166074,属,PROPN
166075,役,VERB
166076,于,ADP
166077,韩,PROPN
166078,简,NOUN
166079,子,NOUN
166080,及,ADP
166081,原,NOUN
166082,寿,NOUN
166083,过,NOUN
166084,而,CCONJ
166085,田,VERB
166086,于,ADP
166087,大,VERB
166088,陆,NOUN
166089,焚,VERB
166090,焉,PART
166091,还,NOUN
166092,卒,VERB
166093,于,ADP
166094,宁,PROPN
166095,范,PROPN
166096,献子,PROPN
166097,去,VERB
166098,其,PRON
166099,柏,NOUN
166100,椁,NOUN
166101,以,VERB
166102,其,PRON
166103,未,ADV
166104,复,VERB
166105,命,NOUN
166106,而,CCONJ
166107,田,VERB
166108,也,PART
166109,孟懿,PROPN
166110,子,NOUN
166111,会,PROPN
166112,城,NOUN
166113,成,PROPN
166114,周,PROPN
166115,庚寅,PROPN
166116,栽,VERB
166117,宋,PROPN
166118,仲,NUM
166119,几,NOUN
166120,不,ADV
166121,受,VERB
166122,功,NOUN
166123,曰,VERB
166124,滕,PROPN
166125,薛,PROPN
166126,郳,NOUN
166127,吾,PRON
166128,役,NOUN
166129,也,PART
166130,薛,PROPN
166131,宰,NOUN
166132,曰,VERB
166133,宋,PROPN
166134,为,ADV
166135,无,VERB
166136,道,NOUN
166137,绝,VERB
166138,我,PRON
166139,小,VERB
166140,国,NOUN
166141,于,ADP
166142,周,PROPN
166143,以,VERB
166144,我,PRON
166145,适,VERB
166146,楚,PROPN
166147,故,ADV
166148,我,PRON
166149,常,ADV
166150,従,VERB
166151,宋,PROPN
166152,晋,PROPN
166153,文,PROPN
166154,公,NOUN
166155,为,SCONJ
166156,践,NOUN
166157,土,NOUN
166158,之,SCONJ
166159,盟,NOUN
166160,曰,VERB
166161,‘,NOUN
166162,凡,ADV
166163,我,PRON
166164,同,VERB
166165,盟,NOUN
166166,各,ADV
166167,复,VERB
166168,旧,NOUN
166169,职,NOUN
166170,’,NOUN
166171,若,VERB
166172,従,NOUN
166173,践,NOUN
166174,土,NOUN
166175,若,VERB
166176,従,NOUN
166177,宋,PROPN
166178,亦,ADV
166179,唯,ADV
166180,命,NOUN
166181,仲,NUM
166182,几,NOUN
166183,曰,VERB
166184,践,NOUN
166185,土,NOUN
166186,固,ADV
166187,然,VERB
166188,薛,PROPN
166189,宰,NOUN
166190,曰,VERB
166191,薛,PROPN
166192,之,SCONJ
166193,皇,VERB
166194,祖,NOUN
166195,奚仲,PROPN
166196,居,VERB
166197,薛,PROPN
166198,以,VERB
166199,为,PROPN
166200,夏,PROPN
166201,车正,PROPN
166202,奚仲,PROPN
166203,迁,NOUN
166204,于,ADP
166205,邳仲,PROPN
166206,虺,NOUN
166207,居,VERB
166208,薛,PROPN
166209,以,VERB
166210,为,VERB
166211,汤,NOUN
166212,左,NOUN
166213,相,NOUN
166214,若,ADV
166215,复,VERB
166216,旧,NOUN
166217,职,NOUN
166218,将,NOUN
166219,承,VERB
166220,王,NOUN
166221,官,NOUN
166222,何,PRON
166223,故,NOUN
166224,以,VERB
166225,役,NOUN
166226,诸,NOUN
166227,侯,NOUN
166228,仲,PROPN
166229,几,PROPN
166230,曰,VERB
166231,三,NUM
166232,代,NOUN
166233,各,ADV
166234,异,VERB
166235,物,NOUN
166236,薛,PROPN
166237,焉,ADV
166238,得,VERB
166239,有,VERB
166240,旧,PROPN
166241,为,PROPN
166242,宋,PROPN
166243,役,NOUN
166244,亦,ADV
166245,其,PRON
166246,职,NOUN
166247,也,PART
166248,士,NOUN
166249,弥,PROPN
166250,牟,PROPN
166251,曰,VERB
166252,晋,PROPN
166253,之,SCONJ
166254,従,NOUN
166255,政,NOUN
166256,者,PART
166257,新,VERB
166258,子,NOUN
166259,姑,ADV
166260,受,VERB
166261,功,NOUN
166262,归,VERB
166263,吾,PRON
166264,视,NOUN
166265,诸,VERB
166266,故,NOUN
166267,府,NOUN
166268,仲,NOUN
166269,几,NOUN
166270,曰,VERB
166271,纵,NOUN
166272,子,NOUN
166273,忘,VERB
166274,之,PRON
166275,山,NOUN
166276,川,NOUN
166277,鬼,NOUN
166278,神,NOUN
166279,其,PRON
166280,忘,VERB
166281,诸,NOUN
166282,乎,PART
166283,士,NOUN
166284,伯,NOUN
166285,怒,VERB
166286,谓,VERB
166287,韩,NOUN
166288,简子,PROPN
166289,曰,VERB
166290,薛,PROPN
166291,征,VERB
166292,于,ADP
166293,人,NOUN
166294,宋,PROPN
166295,征,VERB
166296,于,ADP
166297,鬼,NOUN
166298,宋,PROPN
166299,罪,NOUN
166300,大,VERB
166301,矣,PART
166302,且,ADV
166303,己,PRON
166304,无,VERB
166305,辞,NOUN
166306,而,CCONJ
166307,抑,VERB
166308,我,PRON
166309,以,VERB
166310,神,NOUN
166311,诬,VERB
166312,我,PRON
166313,也,PART
166314,启,NOUN
166315,宠,NOUN
166316,纳,ADV
166317,侮,VERB
166318,其,PRON
166319,此,PRON
166320,之,PRON
166321,谓,VERB
166322,矣,PART
166323,必,ADV
166324,以,VERB
166325,仲,NUM
166326,几,NOUN
166327,为,VERB
166328,戮,VERB
166329,乃,ADV
166330,执,VERB
166331,仲,NOUN
166332,几,NOUN
166333,以,VERB
166334,归,VERB
166335,三,NUM
166336,月,NOUN
166337,归,NOUN
166338,诸,VERB
166339,京,NOUN
166340,师,NOUN
166341,城,NOUN
166342,三,NUM
166343,旬,NOUN
166344,而,CCONJ
166345,毕,VERB
166346,乃,ADV
166347,归,VERB
166348,诸,NOUN
166349,侯,NOUN
166350,之,SCONJ
166351,戌,NOUN
166352,齐,PROPN
166353,高,VERB
166354,张,NOUN
166355,后,NOUN
166356,不,ADV
166357,従,VERB
166358,诸,PROPN
166359,侯,NOUN
166360,晋,PROPN
166361,女叔,PROPN
166362,宽,NOUN
166363,曰,VERB
166364,周,PROPN
166365,苌,PROPN
166366,弘,PROPN
166367,齐,PROPN
166368,高,VERB
166369,张,PROPN
166370,皆,ADV
166371,将,VERB
166372,不,ADV
166373,免,VERB
166374,苌叔,PROPN
166375,违,VERB
166376,天,NOUN
166377,高,VERB
166378,子,NOUN
166379,违,NOUN
166380,人,NOUN
166381,天,NOUN
166382,之,SCONJ
166383,所,PART
166384,坏,VERB
166385,不,ADV
166386,可,AUX
166387,支,VERB
166388,也,PART
166389,众,NOUN
166390,之,SCONJ
166391,所,PART
166392,为,ADV
166393,不,ADV
166394,可,AUX
166395,奸,VERB
166396,也,PART
166397,夏,PROPN
166398,叔,NOUN
166399,孙,PROPN
166400,成,PROPN
166401,子,NOUN
166402,逆,VERB
166403,公,NOUN
166404,之,SCONJ
166405,丧,NOUN
166406,于,ADP
166407,乾,PROPN
166408,侯,NOUN
166409,季孙,PROPN
166410,曰,VERB
166411,子,NOUN
166412,家,NOUN
166413,子,NOUN
166414,亟,ADV
166415,言,VERB
166416,于,ADP
166417,我,PRON
166418,未,ADV
166419,尝,VERB
166420,不,ADV
166421,中,VERB
166422,吾,PRON
166423,志,NOUN
166424,也,PART
166425,吾,PRON
166426,欲,AUX
166427,与,VERB
166428,之,PRON
166429,従,VERB
166430,政,NOUN
166431,子,PRON
166432,必,ADV
166433,止,VERB
166434,之,PRON
166435,且,ADV
166436,听,VERB
166437,命,NOUN
166438,焉,PART
166439,子,NOUN
166440,家,NOUN
166441,子,NOUN
166442,不,ADV
166443,见,VERB
166444,叔,NOUN
166445,孙,NOUN
166446,易,VERB
166447,几,NOUN
166448,而,CCONJ
166449,哭,VERB
166450,叔,PROPN
166451,孙,PROPN
166452,请,VERB
166453,见,NOUN
166454,子,NOUN
166455,家,NOUN
166456,子,NOUN
166457,子,NOUN
166458,家,NOUN
166459,子,NOUN
166460,辞,PROPN
166461,曰,VERB
166462,羁,NOUN
166463,未,ADV
166464,得,VERB
166465,见,VERB
166466,而,CCONJ
166467,従,VERB
166468,君,NOUN
166469,以,ADV
166470,出,VERB
166471,君,NOUN
166472,不,ADV
166473,命,VERB
166474,而,CCONJ
166475,薨,VERB
166476,羁,NOUN
166477,不,ADV
166478,敢,AUX
166479,见,VERB
166480,叔,PROPN
166481,孙,PROPN
166482,使,VERB
166483,告,VERB
166484,之,PRON
166485,曰,VERB
166486,公,NOUN
166487,衍,PROPN
166488,公,NOUN
166489,为,ADV
166490,实,VERB
166491,使,VERB
166492,群,NOUN
166493,臣,NOUN
166494,不,ADV
166495,得,VERB
166496,事,NOUN
166497,君,NOUN
166498,若,VERB
166499,公,NOUN
166500,子,NOUN
166501,宋,PROPN
166502,主,NOUN
166503,社,NOUN
166504,稷,NOUN
166505,则,PART
166506,群,NOUN
166507,臣,NOUN
166508,之,SCONJ
166509,愿,NOUN
166510,也,PART
166511,凡,ADV
166512,従,NOUN
166513,君,NOUN
166514,出,VERB
166515,而,CCONJ
166516,可,AUX
166517,以,VERB
166518,入,VERB
166519,者,PART
166520,将,ADV
166521,唯,ADV
166522,子,NOUN
166523,是,PRON
166524,听,NOUN
166525,子,NOUN
166526,家,NOUN
166527,氏,NOUN
166528,未,ADV
166529,有,VERB
166530,后,NOUN
166531,季,PROPN
166532,孙,PROPN
166533,愿,NOUN
166534,与,NOUN
166535,子,NOUN
166536,従,VERB
166537,政,NOUN
166538,此,PRON
166539,皆,ADV
166540,季,PROPN
166541,孙,PROPN
166542,之,SCONJ
166543,愿,NOUN
166544,也,PART
166545,使,VERB
166546,不,ADV
166547,敢,AUX
166548,以,ADV
166549,告,VERB
166550,对,NOUN
166551,曰,VERB
166552,若,ADV
166553,立,VERB
166554,君,NOUN
166555,则,ADV
166556,有,VERB
166557,卿,NOUN
166558,士,NOUN
166559,大,VERB
166560,夫,NOUN
166561,与,NOUN
166562,守,VERB
166563,龟,NOUN
166564,在,VERB
166565,羁,NOUN
166566,弗,ADV
166567,敢,AUX
166568,知,VERB
166569,若,VERB
166570,従,NOUN
166571,君,NOUN
166572,者,PART
166573,则,VERB
166574,貌,NOUN
166575,而,CCONJ
166576,出,VERB
166577,者,PART
166578,入,VERB
166579,可,VERB
166580,也,PART
166581,寇,VERB
166582,而,CCONJ
166583,出,VERB
166584,者,PART
166585,行,VERB
166586,可,VERB
166587,也,PART
166588,若,VERB
166589,羁,NOUN
166590,也,PART
166591,则,ADV
166592,君,NOUN
166593,知,VERB
166594,其,PRON
166595,出,VERB
166596,也,PART
166597,而,CCONJ
166598,未,ADV
166599,知,VERB
166600,其,PRON
166601,入,VERB
166602,也,PART
166603,羁,NOUN
166604,将,ADV
166605,逃,VERB
166606,也,PART
166607,丧,NOUN
166608,及,VERB
166609,坏,VERB
166610,隤,VERB
166611,公,NOUN
166612,子,NOUN
166613,宋,PROPN
166614,先,NOUN
166615,入,VERB
166616,従,PROPN
166617,公,NOUN
166618,者,PART
166619,皆,ADV
166620,自,PRON
166621,坏,VERB
166622,隤,NOUN
166623,反,VERB
166624,六,NUM
166625,月,NOUN
166626,癸亥,NUM
166627,公,NOUN
166628,之,SCONJ
166629,丧,NOUN
166630,至,VERB
166631,自,ADP
166632,乾,PROPN
166633,侯,NOUN
166634,戊辰,PROPN
166635,公,NOUN
166636,即,VERB
166637,位,NOUN
166638,季,PROPN
166639,孙,PROPN
166640,使,VERB
166641,役,NOUN
166642,如,VERB
166643,阚,PROPN
166644,公,NOUN
166645,氏,NOUN
166646,将,ADV
166647,沟,NOUN
166648,焉,PART
166649,荣,PROPN
166650,驾,PROPN
166651,鹅,PROPN
166652,曰,VERB
166653,生,VERB
166654,不,ADV
166655,能,AUX
166656,事,VERB
166657,死,VERB
166658,又,ADV
166659,离,VERB
166660,之,PRON
166661,以,VERB
166662,自,PRON
166663,旌,NOUN
166664,也,PART
166665,纵,NOUN
166666,子,NOUN
166667,忍,VERB
166668,之,SCONJ
166669,后,NOUN
166670,必,ADV
166671,或,ADV
166672,耻,VERB
166673,之,PRON
166674,乃,ADV
166675,止,VERB
166676,季,PROPN
166677,孙,PROPN
166678,问,VERB
166679,于,ADP
166680,荣,PROPN
166681,驾,PROPN
166682,鹅,PROPN
166683,曰,VERB
166684,吾,PRON
166685,欲,AUX
166686,为,VERB
166687,君,NOUN
166688,谥,NOUN
166689,使,VERB
166690,子,NOUN
166691,孙,PROPN
166692,知,VERB
166693,之,PRON
166694,对,PROPN
166695,曰,VERB
166696,生,ADV
166697,弗,ADV
166698,能,AUX
166699,事,VERB
166700,死,VERB
166701,又,ADV
166702,恶,VERB
166703,之,PRON
166704,以,VERB
166705,自,PRON
166706,信,VERB
166707,也,PART
166708,将,ADV
166709,焉,ADV
166710,用,VERB
166711,之,PRON
166712,乃,ADV
166713,止,VERB
166714,秋,NOUN
166715,七,NUM
166716,月,NOUN
166717,癸巳,NUM
166718,葬,VERB
166719,昭,PROPN
166720,公于,NOUN
166721,墓,NOUN
166722,道,NOUN
166723,南,NOUN
166724,孔子,PROPN
166725,之,SCONJ
166726,为,VERB
166727,司,NOUN
166728,寇,NOUN
166729,也,PART
166730,沟,NOUN
166731,而,CCONJ
166732,合,VERB
166733,诸,NOUN
166734,墓,NOUN
166735,昭,PROPN
166736,公,NOUN
166737,出,VERB
166738,故,ADV
166739,季,PROPN
166740,平子,PROPN
166741,祷,VERB
166742,于,ADP
166743,炀,PROPN
166744,公,NOUN
166745,九,NUM
166746,月,NOUN
166747,立,VERB
166748,炀,NOUN
166749,宫,NOUN
166750,周,PROPN
166751,巩,PROPN
166752,简,PROPN
166753,公,NOUN
166754,弃,VERB
166755,其,PRON
166756,子,NOUN
166757,弟,NOUN
166758,而,CCONJ
166759,好,VERB
166760,用,VERB
166761,远,NOUN
166762,人,NOUN
166763,定,PROPN
166764,公,NOUN
166765,二,NUM
166766,年,NOUN
166767,【,NUM
166768,经】,NOUN
166769,二,NUM
166770,年,NOUN
166771,春,NOUN
166772,王,NOUN
166773,正,NOUN
166774,月,NOUN
166775,夏,NOUN
166776,五,NUM
166777,月,NOUN
166778,壬,NUM
166779,辰,NOUN
166780,雉,NOUN
166781,门,NOUN
166782,及,ADP
166783,两,NOUN
166784,观,NOUN
166785,灭,NOUN
166786,秋,NOUN
166787,楚,PROPN
166788,人,NOUN
166789,伐,VERB
166790,吴,PROPN
166791,冬,NOUN
166792,十,NUM
166793,月,NOUN
166794,新,ADV
166795,作,VERB
166796,雉,NOUN
166797,门,NOUN
166798,及,VERB
166799,两,NOUN
166800,观,NOUN
166801,【,NUM
166802,传】,NOUN
166803,二,NUM
166804,年,NOUN
166805,夏,NOUN
166806,四,NUM
166807,月,NOUN
166808,辛酉,NUM
166809,巩,PROPN
166810,氏,NOUN
166811,之,SCONJ
166812,群,NOUN
166813,子,NOUN
166814,弟,NOUN
166815,贼,PROPN
166816,简,PROPN
166817,公,NOUN
166818,桐,NOUN
166819,叛,VERB
166820,楚,PROPN
166821,吴子,PROPN
166822,使,VERB
166823,舒鸠,PROPN
166824,氏,NOUN
166825,诱,VERB
166826,楚,PROPN
166827,人,NOUN
166828,曰,VERB
166829,以,VERB
166830,师,NOUN
166831,临,VERB
166832,我,PRON
166833,我,PRON
166834,伐,VERB
166835,桐,NOUN
166836,为,NOUN
166837,我,PRON
166838,使,VERB
166839,之,PRON
166840,无,VERB
166841,忌,VERB
166842,秋,NOUN
166843,楚,PROPN
166844,囊,NOUN
166845,瓦,NOUN
166846,伐,VERB
166847,吴,PROPN
166848,师,NOUN
166849,于,ADP
166850,豫,PROPN
166851,章,PROPN
166852,吴,PROPN
166853,人,NOUN
166854,见,VERB
166855,舟,NOUN
166856,于,ADP
166857,豫,PROPN
166858,章,PROPN
166859,而,CCONJ
166860,潜,NOUN
166861,师,VERB
166862,于,ADP
166863,巢,NOUN
166864,冬,NOUN
166865,十,NUM
166866,月,NOUN
166867,吴,PROPN
166868,军,VERB
166869,楚,PROPN
166870,师,NOUN
166871,于,ADP
166872,豫章,PROPN
166873,败,VERB
166874,之,PRON
166875,遂,ADV
166876,围,VERB
166877,巢,NOUN
166878,克,VERB
166879,之,PRON
166880,获,VERB
166881,楚,PROPN
166882,公,NOUN
166883,子繁,PROPN
166884,邾庄,PROPN
166885,公,NOUN
166886,与,NOUN
166887,夷,NOUN
166888,射,VERB
166889,姑,NOUN
166890,饮,NOUN
166891,酒,NOUN
166892,私,ADV
166893,出,VERB
166894,阍,NOUN
166895,乞,VERB
166896,肉,NOUN
166897,焉,PART
166898,夺,NOUN
166899,之,SCONJ
166900,杖,NOUN
166901,以,ADV
166902,敲,VERB
166903,之,PRON
166904,定,PROPN
166905,公,NOUN
166906,三,NUM
166907,年,NOUN
166908,【,NUM
166909,经】,NOUN
166910,三,NUM
166911,年,NOUN
166912,春,NOUN
166913,王,NOUN
166914,正,VERB
166915,月,NOUN
166916,公,NOUN
166917,如,VERB
166918,晋,PROPN
166919,至,VERB
166920,河,NOUN
